#            620082
MXI         5.00       0.50   P
MXI         8.00       0.50   S
WCH         9.90       0.50   P
WCH        15.60       0.50   S
MEK        28.80       1.00   P
MEK        49.10       1.00   S
XJI        31.00       0.50   P
XJI        51.10       0.50   S
#              4847
EMS        24.40       1.00   S
GZA        15.10       0.50   P
GZA        24.70       0.50   S
YZP        19.70       1.00   P
YZP        32.40       1.00   S
SMI        20.30       0.50   P
SMI        34.10       0.50   S
XJI        21.40       0.50   P
XJI        35.40       0.50   S
WMP        24.70       1.00   P
WMP        41.40       1.00   S
#              4877
GZA        12.70       0.50   P
GZA        20.80       0.50   S
DFU        13.80       0.50   P
DFU        23.00       0.50   S
XJI        18.00       0.50   P
XJI        29.20       0.50   S
MEK        30.50       1.00   P
MEK        51.40       1.00   S
#              4889
MEK         9.70       1.00   P
MEK        15.90       1.00   S
XJI        13.70       0.50   P
XJI        22.70       0.50   S
WCH        13.90       0.50   P
WCH        22.90       0.50   S
MXI        17.80       0.50   P
MXI        29.40       0.50   S
#              4914
XJI        30.70       0.50   P
XJI        50.40       0.50   S
MEK        31.00       1.00   P
MEK        52.20       1.00   S
MXI         5.30       0.50   P
MXI         8.60       0.50   S
WCH         9.20       0.50   P
WCH        14.70       0.50   S
#              4934
YZP         8.60       1.00   P
YZP        14.80       1.00   S
WCH        11.20       0.50   P
WCH        18.30       0.50   S
XJI        12.90       0.50   P
XJI        21.30       0.50   S
MXI        16.80       0.50   P
MXI        27.30       0.50   S
MEK        21.70       1.00   P
MEK        35.70       1.00   S
#              4978
MXI         7.30       0.50   P
MXI        11.10       0.50   S
WCH         8.40       0.50   P
WCH        13.20       0.50   S
YZP        14.80       1.00   P
YZP        24.80       1.00   S
XJI        29.20       0.50   P
XJI        48.40       0.50   S
MEK        31.30       1.00   P
MEK        50.80       1.00   S
#              4991
JLO        11.10       0.50   P
JLO        18.00       0.50   S
SMI        22.60       0.50   P
SMI        37.10       0.50   S
GZA        22.80       0.50   P
GZA        37.30       0.50   S
DFU        29.20       0.50   P
DFU        51.10       0.50   S
#              5025
WCH         8.10       0.50   P
WCH        13.10       0.50   S
MXI        11.60       0.50   P
MXI        19.20       0.50   S
MEK        15.60       1.00   P
MEK        26.20       1.00   S
XJI        18.10       0.50   P
XJI        30.00       0.50   S
#              5157
YZP        30.40       1.00   P
YZP        51.50       1.00   S
GZA         8.00       0.50   P
GZA        12.70       0.50   S
SMI        11.90       0.50   P
SMI        19.40       0.50   S
XJI        23.60       0.50   P
XJI        39.00       0.50   S
#              5191
DFU        29.80       0.50   P
DFU        49.90       0.50   S
JLO        10.90       0.50   P
JLO        18.10       0.50   S
GZA        22.70       0.50   P
GZA        37.10       0.50   S
SMI        22.90       0.50   P
SMI        37.50       0.50   S
#              5208
WMP         4.90       1.00   P
WMP         9.30       1.00   S
LBO        10.00       0.50   P
LBO        18.60       0.50   S
EMS        24.80       1.00   S
SMI        22.00       0.50   P
SMI        37.20       0.50   S
GZA        32.40       0.50   P
GZA        57.20       0.50   S
#              5245
JLO        11.10       0.50   P
JLO        18.10       0.50   S
GZA        22.80       0.50   P
GZA        37.70       0.50   S
DFU        30.00       0.50   P
DFU        50.10       0.50   S
XJI        36.80       0.50   P
XJI        63.60       0.50   S
#              5255
MXI         9.10       0.50   P
MXI        15.20       0.50   S
WCH         9.50       0.50   P
WCH        15.90       0.50   S
MEK        17.70       1.00   P
MEK        29.70       1.00   S
YZP        21.10       1.00   P
YZP        35.50       1.00   S
XJI        23.90       0.50   P
XJI        40.20       0.50   S
#              5257
WCH         8.10       0.50   P
WCH        13.10       0.50   S
YZP         9.40       1.00   P
YZP        15.50       1.00   S
MXI        12.90       0.50   P
MXI        21.30       0.50   S
XJI        17.50       0.50   P
XJI        28.10       0.50   S
MEK        22.90       1.00   P
MEK        37.30       1.00   S
GZA        27.60       0.50   P
GZA        46.30       0.50   S
DFU        36.70       0.50   P
DFU        61.40       0.50   S
#              5291
WMP         3.80       1.00   P
WMP         7.10       1.00   S
EMS        17.10       1.00   S
LBO        17.70       0.50   P
LBO        29.00       0.50   S
SMI        20.70       0.50   P
SMI        33.70       0.50   S
GZA        29.90       0.50   P
GZA        49.70       0.50   S
YZP        33.30       1.00   P
YZP        57.70       1.00   S
#              5299
EMS        19.10       1.00   S
GZA        16.70       0.50   P
GZA        27.50       0.50   S
YZP        20.70       1.00   P
YZP        33.70       1.00   S
WMP        21.80       1.00   P
WMP        36.50       1.00   S
XJI        23.40       0.50   P
XJI        38.80       0.50   S
WCH        29.10       0.50   P
WCH        48.30       0.50   S
#              5328
WCH         8.60       0.50   P
WCH        14.00       0.50   S
MXI        12.80       0.50   P
MXI        20.80       0.50   S
XJI        23.60       0.50   P
XJI        39.40       0.50   S
GZA        34.60       0.50   P
GZA        59.00       0.50   S
#              5332
WCH        10.10       0.50   P
WCH        16.70       0.50   S
MEK        14.90       1.00   P
MEK        24.70       1.00   S
XJI        15.10       0.50   P
XJI        24.60       0.50   S
MXI        15.90       0.50   P
MXI        24.70       0.50   S
#              5388
JLO         9.90       0.50   P
JLO        16.80       0.50   S
SMI        21.30       0.50   P
SMI        35.30       0.50   S
GZA        21.30       0.50   P
GZA        35.30       0.50   S
DFU        28.30       0.50   P
DFU        46.50       0.50   S
#              5394
WCH        21.80       0.50   P
WCH        36.20       0.50   S
MXI        29.00       0.50   P
MXI        47.80       0.50   S
XJI        12.10       0.50   P
XJI        20.00       0.50   S
YZP        14.70       1.00   P
YZP        24.50       1.00   S
GZA        15.80       0.50   P
GZA        26.80       0.50   S
#              5407
WCH         9.10       0.50   P
WCH        15.00       0.50   S
MXI        13.00       0.50   P
MXI        22.00       0.50   S
MEK        15.60       1.00   P
MEK        25.70       1.00   S
YZP        16.70       1.00   P
YZP        28.50       1.00   S
XJI        17.00       0.50   P
XJI        27.60       0.50   S
GZA        31.40       0.50   P
GZA        52.50       0.50   S
DFU        35.00       0.50   P
DFU        58.00       0.50   S
#              5420
GZA         9.10       0.50   P
GZA        14.80       0.50   S
SMI        18.60       0.50   P
SMI        30.90       0.50   S
JLO        19.00       0.50   P
JLO        31.80       0.50   S
DFU        21.50       0.50   P
DFU        35.80       0.50   S
XJI        22.80       0.50   P
XJI        37.60       0.50   S
#              5461
YZP        13.30       1.00   P
YZP        22.10       1.00   S
EMS        29.10       1.00   S
GZA        20.50       0.50   P
GZA        33.50       0.50   S
WCH        23.30       0.50   P
WCH        38.50       0.50   S
MXI        27.80       0.50   P
MXI        46.10       0.50   S
WMP        28.00       1.00   P
WMP        47.10       1.00   S
SMI        28.30       0.50   P
SMI        47.10       0.50   S
#              5605
LBO         7.80       0.50   P
LBO        12.00       0.50   S
WMP        15.10       1.00   P
WMP        24.80       1.00   S
EMS        40.70       1.00   S
SMI        25.10       0.50   P
SMI        41.00       0.50   S
JLO        36.60       0.50   P
JLO        58.10       0.50   S
GZA        39.00       0.50   P
#              5614
XJI        17.20       0.50   P
XJI        28.00       0.50   S
JLO        27.70       0.50   P
JLO        46.50       0.50   S
MEK        29.30       1.00   P
MEK        49.10       1.00   S
GZA        12.10       0.50   P
GZA        19.70       0.50   S
DFU        13.00       0.50   P
DFU        22.30       0.50   S
#              5655
WCH         8.80       0.50   P
WCH        14.40       0.50   S
MXI        12.80       0.50   P
MXI        21.40       0.50   S
MEK        15.40       1.00   P
MEK        25.00       1.00   S
XJI        16.60       0.50   P
XJI        27.50       0.50   S
#              5748
WCH         6.80       0.50   P
WCH        11.40       0.50   S
YZP         8.60       1.00   P
YZP        14.40       1.00   S
MXI        12.40       0.50   P
MXI        20.70       0.50   S
XJI        16.60       0.50   P
XJI        26.90       0.50   S
MEK        22.10       1.00   P
MEK        36.60       1.00   S
GZA        27.50       0.50   P
GZA        45.50       0.50   S
EMS        52.00       1.00   S
#              5749
WCH         6.90       0.50   P
WCH        11.10       0.50   S
YZP         8.60       1.00   P
YZP        14.50       1.00   S
MXI        12.30       0.50   P
MXI        20.40       0.50   S
XJI        16.40       0.50   P
XJI        26.80       0.50   S
#              5754
WCH         8.80       0.50   P
WCH        14.50       0.50   S
MXI        13.10       0.50   P
MXI        21.50       0.50   S
MEK        15.30       1.00   P
MEK        25.00       1.00   S
XJI        16.90       0.50   P
XJI        27.90       0.50   S
#              5755
XJI        21.30       0.50   P
XJI        34.90       0.50   S
YZP        24.40       1.00   P
YZP        40.80       1.00   S
MEK        12.00       1.00   P
MEK        19.50       1.00   S
WCH        15.10       0.50   P
WCH        24.70       0.50   S
MXI        16.30       0.50   P
MXI        26.80       0.50   S
#              5808
XJI        12.60       0.50   P
XJI        21.00       0.50   S
YZP        15.20       1.00   P
YZP        25.20       1.00   S
GZA        16.50       0.50   P
GZA        27.30       0.50   S
WCH        22.10       0.50   P
WCH        36.30       0.50   S
MXI        29.70       0.50   P
MXI        49.30       0.50   S
WMP        36.40       1.00   P
WMP        60.50       1.00   S
#              5890
MEK         8.70       1.00   P
MEK        13.60       1.00   S
XJI        11.90       0.50   P
XJI        18.60       0.50   S
DFU        25.00       0.50   P
DFU        41.90       0.50   S
MXI        25.70       0.50   P
MXI        42.20       0.50   S
#              5900
JLO        11.10       0.50   P
JLO        18.30       0.50   S
GZA        22.20       0.50   P
GZA        36.30       0.50   S
SMI        22.30       0.50   P
SMI        36.30       0.50   S
DFU        29.10       0.50   P
DFU        50.00       0.50   S
#              6000
GZA        11.90       0.50   P
GZA        19.60       0.50   S
DFU        13.10       0.50   P
DFU        21.70       0.50   S
XJI        17.20       0.50   P
XJI        27.90       0.50   S
SMI        26.50       0.50   P
SMI        43.50       0.50   S
MEK        29.30       1.00   P
MEK        48.50       1.00   S
JLO        29.90       0.50   P
JLO        49.70       0.50   S
YZP        34.60       1.00   P
YZP        58.20       1.00   S
#              6021
WCH        32.10       0.50   P
DFU        34.20       0.50   P
MEK        39.00       1.00   P
GZA        11.50       0.50   P
GZA        18.80       0.50   S
EMS        23.90       1.00   S
SMI        15.70       0.50   P
SMI        25.80       0.50   S
XJI        22.60       0.50   P
XJI        37.00       0.50   S
JLO        27.70       0.50   P
JLO        45.70       0.50   S
#              6022
GZA        11.90       0.50   P
GZA        19.60       0.50   S
DFU        13.10       0.50   P
DFU        22.30       0.50   S
XJI        17.10       0.50   P
XJI        28.00       0.50   S
JLO        28.10       0.50   P
JLO        47.40       0.50   S
MEK        29.70       1.00   P
MEK        49.20       1.00   S
#              6026
GZA        10.30       0.50   P
GZA        17.50       0.50   S
EMS        22.10       1.00   S
SMI        16.10       0.50   P
SMI        26.10       0.50   S
XJI        22.00       0.50   P
XJI        36.10       0.50   S
JLO        26.70       0.50   P
JLO        44.30       0.50   S
#              6037
MEK        26.90       1.00   P
MEK        44.80       1.00   S
XJI        28.90       0.50   P
XJI        46.70       0.50   S
MXI         3.30       0.50   P
MXI         5.00       0.50   S
WCH         7.50       0.50   P
WCH        11.90       0.50   S
#              6038
YZP        19.20       1.00   P
YZP        32.40       1.00   S
MXI        10.10       0.50   P
MXI        17.10       0.50   S
WCH        13.30       0.50   P
WCH        21.90       0.50   S
WCH        17.10       0.50   P
WCH        28.50       0.50   S
#              6074
GZA        11.70       0.50   P
GZA        19.90       0.50   S
DFU        13.10       0.50   P
DFU        22.10       0.50   S
XJI        17.00       0.50   P
XJI        27.60       0.50   S
MEK        29.10       1.00   P
MEK        48.60       1.00   S
#              6087
WCH         7.50       0.50   P
WCH        12.10       0.50   S
YZP         7.70       1.00   P
YZP        13.20       1.00   S
MXI        12.10       0.50   P
MXI        19.90       0.50   S
XJI        19.50       0.50   P
XJI        32.10       0.50   S
MEK        25.80       1.00   P
MEK        43.00       1.00   S
#              6120
GZA        11.40       0.50   P
GZA        18.40       0.50   S
DFU        13.00       0.50   P
DFU        22.00       0.50   S
XJI        16.70       0.50   P
XJI        27.10       0.50   S
JLO        27.00       0.50   P
JLO        46.00       0.50   S
MEK        28.80       1.00   P
MEK        49.50       1.00   S
WCH        38.00       0.50   P
WCH        63.40       0.50   S
MXI        44.00       0.50   P
MXI        73.00       0.50   S
#              6154
SMI        26.60       0.50   P
SMI        44.10       0.50   S
JLO        27.70       0.50   P
JLO        46.00       0.50   S
MEK        29.70       1.00   P
MEK        49.70       1.00   S
YZP        34.60       1.00   P
YZP        57.20       1.00   S
EMS        59.70       1.00   S
#              6192
XJI        17.00       0.50   P
XJI        27.80       0.50   S
MEK        29.90       1.00   P
MEK        49.80       1.00   S
GZA        10.50       0.50   P
GZA        16.80       0.50   S
DFU        12.60       0.50   P
DFU        20.80       0.50   S
#              6193
GZA        11.80       0.50   P
GZA        19.00       0.50   S
DFU        12.90       0.50   P
DFU        21.80       0.50   S
XJI        16.70       0.50   P
XJI        27.50       0.50   S
MEK        29.50       1.00   P
MEK        48.50       1.00   S
#              6195
GZA        12.00       0.50   P
GZA        20.00       0.50   S
DFU        13.40       0.50   P
DFU        22.60       0.50   S
XJI        17.60       0.50   P
XJI        28.80       0.50   S
MEK        30.90       1.00   P
MEK        51.60       1.00   S
#              6200
GZA        11.80       0.50   P
GZA        19.70       0.50   S
DFU        12.80       0.50   P
DFU        21.60       0.50   S
XJI        17.10       0.50   P
XJI        27.90       0.50   S
JLO        27.30       0.50   P
JLO        46.10       0.50   S
MEK        29.10       1.00   P
MEK        48.30       1.00   S
YZP        34.70       1.00   P
YZP        57.20       1.00   S
EMS        59.00       1.00   S
#              6214
GZA        11.70       0.50   P
GZA        19.70       0.50   S
DFU        13.10       0.50   P
DFU        22.30       0.50   S
XJI        17.20       0.50   P
XJI        28.00       0.50   S
JLO        27.30       0.50   P
JLO        45.30       0.50   S
MEK        29.60       1.00   P
MEK        48.90       1.00   S
#              6218
GZA        12.10       0.50   P
GZA        20.60       0.50   S
DFU        13.50       0.50   P
DFU        22.00       0.50   S
XJI        17.50       0.50   P
XJI        28.40       0.50   S
SMI        26.60       0.50   P
SMI        43.60       0.50   S
JLO        27.80       0.50   P
JLO        46.40       0.50   S
MEK        29.70       1.00   P
MEK        49.00       1.00   S
YZP        34.80       1.00   P
YZP        58.20       1.00   S
EMS        60.60       1.00   S
#              6261
MEK        47.90       1.00   S
GZA        18.00       0.50   P
GZA        29.40       0.50   S
WCH        18.50       0.50   P
WCH        30.00       0.50   S
MXI        25.00       0.50   P
MXI        41.00       0.50   S
YZP        10.70       1.00   P
YZP        17.40       1.00   S
XJI        14.50       0.50   P
XJI        23.80       0.50   S
#              6307
WCH         8.50       0.50   P
WCH        14.10       0.50   S
MXI        12.30       0.50   P
MXI        20.70       0.50   S
MEK        14.40       1.00   P
MEK        24.20       1.00   S
XJI        17.10       0.50   P
XJI        28.10       0.50   S
#              6312
JLO        11.10       0.50   P
JLO        18.20       0.50   S
SMI        21.80       0.50   P
SMI        36.80       0.50   S
GZA        22.70       0.50   P
GZA        37.90       0.50   S
DFU        29.40       0.50   P
DFU        50.30       0.50   S
#              6466
SMI         9.10       0.50   P
SMI        15.30       0.50   S
JLO        12.80       0.50   P
JLO        21.10       0.50   S
WMP        28.00       1.00   P
WMP        46.20       1.00   S
YZP        45.80       1.00   P
YZP        75.80       1.00   S
#              6502
SMI         9.40       0.50   P
SMI        15.60       0.50   S
JLO        12.80       0.50   P
JLO        21.30       0.50   S
GZA        25.80       0.50   P
GZA        42.80       0.50   S
WMP        28.20       1.00   P
WMP        46.60       1.00   S
YZP        45.20       1.00   P
YZP        74.90       1.00   S
#              6526
MEK         6.00       1.00   P
MEK         9.90       1.00   S
XJI        11.90       0.50   P
XJI        19.60       0.50   S
WCH        19.30       0.50   P
WCH        32.30       0.50   S
MXI        23.80       0.50   P
MXI        39.80       0.50   S
YZP        24.10       1.00   P
YZP        39.60       1.00   S
DFU        24.80       0.50   P
DFU        41.10       0.50   S
#              6540
SMI         8.40       0.50   P
SMI        13.80       0.50   S
GZA        11.40       0.50   P
GZA        19.10       0.50   S
JLO        13.90       0.50   P
JLO        22.90       0.50   S
YZP        36.70       1.00   P
YZP        60.80       1.00   S
#              6667
MEK         9.60       1.00   P
MEK        15.90       1.00   S
WCH        14.20       0.50   P
WCH        23.80       0.50   S
XJI        15.60       0.50   P
XJI        25.60       0.50   S
MXI        17.40       0.50   P
MXI        28.40       0.50   S
YZP        20.80       1.00   P
YZP        33.80       1.00   S
DFU        30.50       0.50   P
DFU        51.10       0.50   S
GZA        31.20       0.50   P
GZA        52.20       0.50   S
EMS        70.40       1.00   S
#              6696
SMI         8.90       0.50   P
SMI        14.50       0.50   S
JLO        13.30       0.50   P
JLO        21.40       0.50   S
GZA        25.70       0.50   P
GZA        42.10       0.50   S
LBO        26.10       0.50   P
LBO        43.70       0.50   S
WMP        28.50       1.00   P
WMP        47.00       1.00   S
#              6713
WCH        38.00       0.50   S
XJI        12.20       0.50   P
XJI        20.60       0.50   S
YZP        15.10       1.00   P
YZP        24.70       1.00   S
MEK        28.30       1.00   P
MEK        47.90       1.00   S
MXI        30.50       0.50   P
MXI        49.80       0.50   S
#              6765
XJI        20.00       0.50   P
DFU        25.10       0.50   P
DFU        41.60       0.50   S
WCH        27.30       0.50   P
WCH        44.90       0.50   S
MXI        29.90       0.50   P
MXI        49.50       0.50   S
YZP        34.00       1.00   P
YZP        56.60       1.00   S
GZA        34.50       0.50   P
GZA        59.30       0.50   S
MEK         4.70       1.00   P
MEK         7.90       1.00   S
#              6801
YZP         5.80       1.00   P
YZP         9.60       1.00   S
WCH        12.30       0.50   P
WCH        20.10       0.50   S
MXI        17.00       0.50   P
MXI        28.70       0.50   S
XJI        17.50       0.50   P
XJI        28.20       0.50   S
GZA        25.10       0.50   P
GZA        41.70       0.50   S
EMS        44.50       1.00   S
MEK        27.20       1.00   P
MEK        45.30       1.00   S
SMI        35.10       0.50   P
DFU        38.10       0.50   P
DFU        61.90       0.50   S
#              6841
MXI        10.40       0.50   P
MXI        17.20       0.50   S
WCH        13.20       0.50   P
WCH        21.80       0.50   S
YZP        19.30       1.00   P
YZP        31.70       1.00   S
XJI        34.60       0.50   P
XJI        57.50       0.50   S
MEK        35.50       1.00   P
MEK        61.40       1.00   S
#              6877
GZA        11.10       0.50   P
GZA        18.30       0.50   S
EMS        23.40       1.00   S
SMI        15.90       0.50   P
SMI        25.30       0.50   S
XJI        22.50       0.50   P
XJI        36.70       0.50   S
WMP        24.30       1.00   P
WMP        40.30       1.00   S
YZP        24.50       1.00   P
YZP        41.60       1.00   S
JLO        28.60       0.50   P
JLO        46.40       0.50   S
WCH        32.10       0.50   P
WCH        55.10       0.50   S
LBO        34.90       0.50   P
LBO        58.50       0.50   S
#              6929
EMS        17.00       1.00   S
WMP        14.60       1.00   P
WMP        24.60       1.00   S
GZA        20.80       0.50   P
GZA        34.60       0.50   S
JLO        25.60       0.50   P
JLO        42.50       0.50   S
XJI        33.80       0.50   P
XJI        56.50       0.50   S
#              6938
EMS        56.60       1.00   S
SMI        43.10       0.50   P
SMI        74.50       0.50   S
GZA        51.40       0.50   P
WCH        56.20       0.50   P
MEK        69.60       1.00   P
WMP        23.10       1.00   P
WMP        37.80       1.00   S
#              6963
SMI        15.40       0.50   P
SMI        25.00       0.50   S
JLO        19.00       0.50   P
JLO        31.80       0.50   S
XJI        21.00       0.50   P
XJI        35.20       0.50   S
DFU        25.50       0.50   P
DFU        42.30       0.50   S
GZA         5.20       0.50   P
GZA         8.00       0.50   S
#              6964
DFU        25.60       0.50   P
DFU        42.50       0.50   S
GZA         6.10       0.50   P
GZA         9.40       0.50   S
SMI        15.40       0.50   P
SMI        25.40       0.50   S
JLO        19.40       0.50   P
JLO        32.30       0.50   S
XJI        21.30       0.50   P
XJI        35.40       0.50   S
#              6979
DFU        25.20       0.50   P
DFU        41.70       0.50   S
EMS        42.80       1.00   S
GZA         5.50       0.50   P
GZA         8.90       0.50   S
SMI        15.30       0.50   P
SMI        25.20       0.50   S
JLO        19.20       0.50   P
JLO        32.80       0.50   S
XJI        21.40       0.50   P
XJI        35.50       0.50   S
#              7013
SMI        15.00       0.50   P
SMI        25.00       0.50   S
JLO        19.20       0.50   P
JLO        32.10       0.50   S
XJI        21.00       0.50   P
XJI        35.20       0.50   S
EMS        40.30       1.00   S
GZA         5.40       0.50   P
GZA         8.80       0.50   S
#              7150
MEK         9.70       1.00   P
MEK        15.90       1.00   S
WCH        13.40       0.50   P
WCH        22.40       0.50   S
XJI        14.90       0.50   P
XJI        24.80       0.50   S
MXI        17.30       0.50   P
MXI        29.30       0.50   S
#              7158
XJI        30.90       0.50   P
XJI        50.30       0.50   S
WMP        31.50       1.00   P
WMP        52.10       1.00   S
LBO        36.30       0.50   P
LBO        59.80       0.50   S
YZP        37.80       1.00   P
YZP        62.00       1.00   S
SMI         8.30       0.50   P
SMI        14.00       0.50   S
JLO        13.50       0.50   P
JLO        21.30       0.50   S
GZA        13.50       0.50   P
GZA        22.50       0.50   S
#              7194
XJI        32.30       0.50   P
XJI        52.70       0.50   S
SMI         8.60       0.50   P
SMI        14.60       0.50   S
JLO        12.90       0.50   P
JLO        21.10       0.50   S
GZA        13.60       0.50   P
GZA        22.90       0.50   S
#              7195
JLO        11.00       0.50   P
JLO        19.20       0.50   S
SMI        22.40       0.50   P
SMI        36.70       0.50   S
GZA        23.10       0.50   P
GZA        37.60       0.50   S
DFU        30.90       0.50   P
DFU        50.30       0.50   S
#              7259
GZA         7.50       0.50   P
GZA        11.80       0.50   S
XJI        16.60       0.50   P
XJI        27.10       0.50   S
SMI        19.00       0.50   P
SMI        31.20       0.50   S
EMS        33.00       1.00   S
YZP        22.60       1.00   P
YZP        37.70       1.00   S
JLO        28.40       0.50   P
JLO        47.40       0.50   S
DFU        28.60       0.50   P
DFU        48.00       0.50   S
WMP        30.70       1.00   P
WMP        50.80       1.00   S
MXI        31.40       0.50   P
MXI        58.90       0.50   S
MEK        32.80       1.00   P
MEK        54.60       1.00   S
#              7278
GZA         4.50       0.50   P
GZA         6.90       0.50   S
XJI        17.70       0.50   P
XJI        29.30       0.50   S
SMI        18.60       0.50   P
SMI        30.70       0.50   S
DFU        21.70       0.50   P
DFU        36.20       0.50   S
JLO        23.10       0.50   P
JLO        39.30       0.50   S
#              7298
GZA         7.40       0.50   P
GZA        11.80       0.50   S
XJI        16.80       0.50   P
XJI        27.00       0.50   S
SMI        18.80       0.50   P
SMI        30.80       0.50   S
EMS        34.50       1.00   S
YZP        22.20       1.00   P
YZP        37.50       1.00   S
DFU        28.50       0.50   P
DFU        46.80       0.50   S
JLO        28.60       0.50   P
JLO        47.10       0.50   S
WCH        29.60       0.50   P
WCH        49.80       0.50   S
WMP        30.60       1.00   P
WMP        51.00       1.00   S
MEK        33.10       1.00   P
MEK        54.40       1.00   S
MXI        35.60       0.50   P
MXI        59.90       0.50   S
#              7299
JLO        28.30       0.50   P
JLO        47.00       0.50   S
GZA         6.70       0.50   P
GZA        11.10       0.50   S
XJI        16.40       0.50   P
XJI        26.80       0.50   S
SMI        18.30       0.50   P
SMI        30.50       0.50   S
#              7335
GZA        13.10       0.50   P
GZA        21.90       0.50   S
EMS        25.80       1.00   S
XJI        19.20       0.50   P
XJI        31.40       0.50   S
YZP        19.20       1.00   P
YZP        31.40       1.00   S
SMI        22.10       0.50   P
SMI        36.60       0.50   S
WMP        26.10       1.00   P
WMP        43.40       1.00   S
WCH        27.90       0.50   P
WCH        45.40       0.50   S
MXI        32.90       0.50   P
MXI        54.90       0.50   S
JLO        32.90       0.50   P
JLO        54.30       0.50   S
#              7355
SMI         8.20       0.50   P
SMI        13.30       0.50   S
JLO         9.80       0.50   P
JLO        15.90       0.50   S
GZA        21.70       0.50   P
GZA        35.90       0.50   S
WMP        30.50       1.00   P
WMP        50.90       1.00   S
#              7392
MEK        12.40       1.00   P
MEK        20.40       1.00   S
WCH        14.10       0.50   P
WCH        23.30       0.50   S
MXI        15.90       0.50   P
MXI        25.70       0.50   S
XJI        21.80       0.50   P
XJI        35.30       0.50   S
YZP        23.90       1.00   P
YZP        39.50       1.00   S
#              7400
MEK         9.00       1.00   P
MEK        15.00       1.00   S
DFU        17.30       0.50   P
DFU        29.10       0.50   S
XJI        17.40       0.50   P
XJI        29.40       0.50   S
WCH        30.80       0.50   P
WCH        51.20       0.50   S
GZA        31.20       0.50   P
GZA        51.20       0.50   S
YZP        34.40       1.00   P
YZP        58.50       1.00   S
#              7448
WMP        12.80       1.00   P
WMP        21.50       1.00   S
SMI        13.70       0.50   P
SMI        22.90       0.50   S
GZA        21.60       0.50   P
GZA        36.30       0.50   S
LBO        23.30       0.50   P
LBO        38.50       0.50   S
EMS        13.50       1.00   S
#              7453
SMI         9.30       0.50   P
SMI        15.70       0.50   S
LBO        25.10       0.50   P
LBO        41.90       0.50   S
GZA        25.70       0.50   P
GZA        42.10       0.50   S
WMP        28.10       1.00   P
WMP        45.60       1.00   S
#              7543
DFU        11.50       0.50   P
DFU        19.10       0.50   S
GZA        29.70       0.50   P
GZA        49.80       0.50   S
XJI        30.60       0.50   P
XJI        52.20       0.50   S
MEK        35.50       1.00   P
MEK        58.60       1.00   S
JLO        36.20       0.50   P
JLO        60.60       0.50   S
#              7551
EMS        12.10       1.00   S
SMI        14.20       0.50   P
SMI        23.20       0.50   S
WMP        15.40       1.00   P
WMP        25.00       1.00   S
GZA        19.20       0.50   P
GZA        31.60       0.50   S
JLO        28.20       0.50   P
JLO        47.20       0.50   S
#              7564
EMS        10.20       1.00   S
WMP        14.70       1.00   P
WMP        23.40       1.00   S
SMI        15.00       0.50   P
SMI        24.50       0.50   S
GZA        20.10       0.50   P
GZA        33.90       0.50   S
JLO        29.00       0.50   P
JLO        49.50       0.50   S
#              7576
JLO        12.40       0.50   P
JLO        20.10       0.50   S
GZA        24.10       0.50   P
GZA        40.10       0.50   S
SMI        24.40       0.50   P
SMI        40.00       0.50   S
DFU        29.90       0.50   P
DFU        49.90       0.50   S
XJI        37.60       0.50   P
XJI        64.70       0.50   S
#              7631
YZP        25.40       1.00   P
YZP        41.60       1.00   S
LBO        27.60       0.50   P
LBO        46.40       0.50   S
XJI        29.90       0.50   P
XJI        50.00       0.50   S
JLO        31.30       0.50   P
JLO        52.80       0.50   S
WCH        35.20       0.50   P
WCH        58.80       0.50   S
EMS        11.00       1.00   S
WMP        16.00       1.00   P
WMP        26.20       1.00   S
SMI        17.10       0.50   P
SMI        29.20       0.50   S
#              7735
DFU        15.00       0.50   P
DFU        25.30       0.50   S
MEK        16.20       1.00   P
MEK        27.00       1.00   S
XJI        23.60       0.50   P
XJI        39.70       0.50   S
GZA        33.10       0.50   P
GZA        58.50       0.50   S
#              7761
WMP        15.80       1.00   P
WMP        25.90       1.00   S
SMI        17.30       0.50   P
SMI        28.80       0.50   S
GZA        20.20       0.50   P
GZA        33.60       0.50   S
YZP        24.80       1.00   P
YZP        41.70       1.00   S
LBO        28.40       0.50   P
LBO        47.40       0.50   S
XJI        30.10       0.50   P
XJI        49.80       0.50   S
JLO        31.30       0.50   P
JLO        52.70       0.50   S
WCH        35.00       0.50   P
WCH        58.80       0.50   S
#              7835
MXI         6.00       0.50   P
MXI        10.00       0.50   S
WCH         7.60       0.50   P
WCH        12.20       0.50   S
YZP        14.30       1.00   P
YZP        24.50       1.00   S
XJI        29.00       0.50   P
XJI        48.00       0.50   S
#              7878
SMI        10.50       0.50   P
SMI        17.30       0.50   S
EMS        18.70       1.00   S
WMP        16.30       1.00   P
WMP        26.80       1.00   S
GZA        21.30       0.50   P
GZA        35.40       0.50   S
LBO        23.50       0.50   P
LBO        38.50       0.50   S
JLO        25.40       0.50   P
JLO        41.90       0.50   S
YZP        34.00       1.00   P
YZP        55.90       1.00   S
#              7886
YZP        23.30       1.00   P
YZP        38.90       1.00   S
EMS        44.60       1.00   S
WMP        37.80       1.00   P
WMP        62.50       1.00   S
GZA         8.20       0.50   P
GZA        13.20       0.50   S
XJI        11.40       0.50   P
